file,bytes,sha256
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat,24879,b651c0d3ea78aecf7eb8137a8f75f5c4b914d1171dcd7d08f65c4379bcadec24
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p1.mat,24955,4d67bec3add8f38166464e58764e6646be9d43aa8caf6ffc0cd00f1d22fdd991
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p2.mat,25028,1711b6aaf1d796caa90e8aad0b659b674b8e9529a960ac05359331f5a9cba9b3
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p3.mat,24863,a40309601e7ec9986159bf18041d21ad4e1be579c2ee607fb96fbea36af58abe
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p4.mat,24877,62ea576d1e2695e7bcd53c588a9b8213f36de13df6a99d07111e45a0239d8a80
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,25143,ea0385b3fbff65d7af953c42cadbc3a84c47ec88a2525c15e4454a5abbe9608c
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p6.mat,25048,aacc0b1825e81b9710a42944abc1340c27d85203bdc8d646b3e71c2193f0241f
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p7.mat,24865,65fc21b1562ed5fa2a59025a863cc3de0bd2b13a68f0098646227c496dc56b5f
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p8.mat,25032,a6da3026688e6451acae373a3a0da490ebb094197f47fa5dad7a4be72b379723
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p9.mat,25199,ebc9047faaa710656dfdf1cacaf936931eadea727b6098691c9c70a89d2290b9
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,25186,646fb4bb688d5fb68d561b78963d8c95ac6314e9128ad7f9d9bc313201cc7641
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p1.mat,25487,79794cc5f04dbc553f5210ddc45469bc37988688b5e7a15273f8b8dac20d2d47
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p2.mat,25296,418c5bb92c048522f22fac71764f0bcc1f030ee2b35319b43d6b342611ccb94c
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p3.mat,25230,acc43a6155d0e70ab4eade8b434f3809d7e535709da70f3f3df93fc43eb1e5f2
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p4.mat,25310,431d41ec403d0fa8c714bc3912b49819e12c10cf61243fbf71c16410e5d637ec
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,25349,1b653614014c64ff6ebc63102303baddb71d13bc3cb4992881a14e0e80e9648d
results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p6.mat,25435,efe90cf505d66ec01151dbedcdc7f28d9eebdedd24b92c36decec05565a0d708
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p5.mat,14484,df01dd1b25aca8a57a3629144c7163c52229fa631a9663da5f482d539ab04200
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p6.mat,16349,92ff2ce234b7fcd33c89eceab6079bf86a42a381ea70ea119e86485214904921
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p7.mat,18948,7f9fb6d54f87df6a3737ea6a77cb6802ff40fc6f432158a89708e8b7ccbdc734
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p8.mat,13748,ebf8ed71bf2f8ba29765d530c3250e2498823299c734781de4f9bfbaeda49884
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p9.mat,10462,5c70a6872949990ef826e09e40e295a571bec6b09cc655e3864f5eb251bbf786
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,10305,a121ac37a0c88bb757543e6b9f17487ef422636827d80c0e9163e3a94cac638a
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p1.mat,10305,de70756006d90699776ffd93afa79adb05b7562a9183d8557d86a79093f7fa31
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p2.mat,10582,b27a6e8847932afb9cfa66d47a0a6687e0fc4ef6f575d1a60b5913ccfbfaa006
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p3.mat,10477,e22d3ec22c259816c29fb87eabe41a04cbb39ba89f92dc460cb095c7530d936a
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p4.mat,10639,63c6d919c6a073bab24b22f513fe31306ec49a6ae8cc6f6afc57dad56c26a404
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,10572,4c21480357cc0f7285a364fc0401c6e9fad7e4b01fc4dc22e9d1439fc53f320b
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p6.mat,10603,06dc53b72c5cc374f53e40918de4b1a62ba1f4e13196ca063417064d412bd70a
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p7.mat,10652,2a77012368b1bff4337f4a1afe6d7683959bcddfa7e87c8696fd383eedafe66b
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p8.mat,10642,2ab166363a81267eab4bb23486c7ef9f0d4fd2f2bcf77a0226dcf5438fdd4df9
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p9.mat,10691,4db9299de7566047853e656ba21e58a1c262d810d0458152253800a283a06566
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat,10786,2c1671c5d2be41b5002debdad414443155dd63d900596bc7702c6070dea3847f
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p1.mat,10816,5b9ea0fc241293af5280b1c67272e3d65a05a2de5ce8f2e5ffd44cbdee1042f6
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p2.mat,10814,5b4a8a8986f5dc33aaf0e827215e20e6b070f0774543084b608620738f17e540
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p3.mat,10817,e3c87badfd5e2d40d9250cc9dd173f90d853855a2ec5488d443930369262efaf
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p4.mat,10869,6f6d3dc1b8f3fd6edace7853ebe46f98e185b4cb8bd1747566d4eb5e48a72b8f
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat,10698,cd6233e0049f1c0678b12cfe8c4a2ed53bf2a16ab3e8054a596d69dc366d199f
results/evidence/noisy/waterfall/id/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p6.mat,10708,0d6dca16052e2e0fc09bbc956e11831421c7a06969130e932f615de1738f8f03
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p5.mat,15434,83df42182b03a64ee178a4693c6a501e4ab0000551f544d7adcecc7acca41e84
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p6.mat,16880,06f8b17685ab35ecf2bdf3ad3a6a1130c0e1b350770612ccb863b4e01d6f84e6
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p7.mat,19515,306cfd429b1a7a10282537451bd995c4e327df44505e70220d2711108ac1805d
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p8.mat,14215,8863a801b05c6e406046e5ed54ae0f0eb5bf35933377ce32044722a59d70d249
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p9.mat,11115,01776a246895330301fe6f7ec228876ab2564c7f0fa2c43575937e3709f98721
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,11038,1de851fcff7b1468cb16d791f7e541de0fafed0b97905660acd93d4c60158039
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p1.mat,11144,3dd7998f057af1b2b02c7d8ca766a71506ca04b7c763ffebaaceb5ed209c87ff
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p2.mat,11103,be580b838abc012a0b75c5eee4812f9acb38b3250d7dbdfc134f891749438088
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p3.mat,11261,f4ce01b16bd52f66023ac111616bc61ee76e54055795a7b572bbecc6b5525962
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p4.mat,11187,e4c0f08409485290ca12b0376ce88f5cd40bdddb0bdbb1d605ee5b2748f7546a
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,11181,e43c48d06d58a127e96e14fda1d33b4b678ecb5af49388e17189255dd3025e40
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p6.mat,11367,8d1fd04bf2d0520858e423aed74c2a3e97aa9912dc3cedc69eb00875eb3b21ea
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p7.mat,11454,6d19b6a0837647d2500160b96508172fdc795c008efed065be7ed7a93e7f46b5
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p8.mat,11285,4c12f9edd72c6b4b0242f550e3ded28cff3da494019de6253925487342ad7937
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p9.mat,11513,e9f80c1cea43a5944d413b2150ecf6a0cb89d03bad20a67dcbb77eda1ae537ac
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat,11400,4653063a199bde5125395b1952d88f10a2ad6965d5b8ba99a8defd640cb65b9e
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p1.mat,11574,97d63571aa35255f29f4c3d288359cc6bea173314845b7ed9e92ba14beeeaf5a
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p2.mat,11536,2973aa43562919f40ea621ef85d0344a4480bdf821e9e9b583c0c464cbef281a
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p3.mat,11464,b5fee2cd33e8471c255255330d66561aa8d8af5443a52711782e3b89ea41addb
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p4.mat,11523,c7fcbf4b809d68d9bb58d3b605683a89dedb7b60e2f0439778db6eefc70d3612
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat,11452,f727749e9a9ac2325c3921c5d1586765748570d1335458d80ce0ca1eb00a889a
results/evidence/noisy/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p6.mat,11526,9dba2636d5ec124402f1f18ba04e7f4822f6aeea8123e84f2711e3f271dfd0db
